#Modelname texp[d] Lbol Luvoir then U B V R I J H K @ 10pc
       he6p5A_1e4_trimmed_mixed2000_12nt    6.39  2.7989e+41  1.9909e+41  -13.201  -14.174  -15.192  -15.512  -15.617  -15.818  -15.897  -16.079
       he6p5A_1e4_trimmed_mixed2000_13nt    7.03  3.1889e+41  2.2723e+41  -13.328  -14.324  -15.333  -15.652  -15.767  -15.953  -16.035  -16.219
       he6p5A_1e4_trimmed_mixed2000_14nt    7.73  3.6216e+41  2.5853e+41  -13.477  -14.472  -15.470  -15.786  -15.910  -16.083  -16.170  -16.354
       he6p5A_1e4_trimmed_mixed2000_15nt    8.50  4.0930e+41  2.9272e+41  -13.635  -14.611  -15.602  -15.915  -16.048  -16.206  -16.300  -16.483
       he6p5A_1e4_trimmed_mixed2000_16nt    9.35  4.6165e+41  3.3060e+41  -13.790  -14.746  -15.732  -16.042  -16.182  -16.328  -16.429  -16.610
       he6p5A_1e4_trimmed_mixed2000_17nt   10.29  5.1956e+41  3.7256e+41  -13.935  -14.877  -15.860  -16.166  -16.314  -16.448  -16.556  -16.733
       he6p5A_1e4_trimmed_mixed2000_18nt   11.32  5.8459e+41  4.1981e+41  -14.075  -15.010  -15.989  -16.290  -16.446  -16.568  -16.683  -16.855
       he6p5A_1e4_trimmed_mixed2000_19nt   12.45  6.5934e+41  4.7450e+41  -14.219  -15.148  -16.121  -16.417  -16.579  -16.688  -16.811  -16.976
       he6p5A_1e4_trimmed_mixed2000_20nt   13.70  7.4543e+41  5.3802e+41  -14.368  -15.293  -16.258  -16.546  -16.713  -16.808  -16.940  -17.097
       he6p5A_1e4_trimmed_mixed2000_21nt   15.07  8.4177e+41  6.0967e+41  -14.520  -15.439  -16.393  -16.674  -16.846  -16.924  -17.065  -17.215
       he6p5A_1e4_trimmed_mixed2000_22nt   16.58  9.4747e+41  6.8874e+41  -14.671  -15.581  -16.525  -16.798  -16.975  -17.034  -17.187  -17.328
       he6p5A_1e4_trimmed_mixed2000_23nt   18.24  1.0596e+42  7.7281e+41  -14.813  -15.715  -16.649  -16.915  -17.098  -17.137  -17.303  -17.435
       he6p5A_1e4_trimmed_mixed2000_24nt   20.06  1.1746e+42  8.5776e+41  -14.951  -15.832  -16.758  -17.021  -17.220  -17.235  -17.409  -17.533
       he6p5A_1e4_trimmed_mixed2000_25nt   22.07  1.2863e+42  9.4052e+41  -15.057  -15.932  -16.856  -17.116  -17.325  -17.322  -17.510  -17.622
       he6p5A_1e4_trimmed_mixed2000_26nt   24.28  1.3895e+42  1.0158e+42  -15.141  -16.008  -16.938  -17.198  -17.418  -17.399  -17.603  -17.700
       he6p5A_1e4_trimmed_mixed2000_27nt   26.71  1.4814e+42  1.0813e+42  -15.200  -16.062  -17.003  -17.266  -17.500  -17.466  -17.686  -17.768
       he6p5A_1e4_trimmed_mixed2000_28nt   29.38  1.5580e+42  1.1333e+42  -15.235  -16.091  -17.049  -17.322  -17.570  -17.526  -17.759  -17.823
       he6p5A_1e4_trimmed_mixed2000_29nt   32.32  1.6124e+42  1.1666e+42  -15.247  -16.093  -17.074  -17.361  -17.622  -17.575  -17.817  -17.866
       he6p5A_1e4_trimmed_mixed2000_30nt   35.55  1.6107e+42  1.1614e+42  -15.231  -16.063  -17.062  -17.362  -17.637  -17.569  -17.828  -17.870
       he6p5A_1e4_trimmed_mixed2000_31nt   39.11  1.6079e+42  1.1418e+42  -15.191  -16.004  -17.031  -17.355  -17.645  -17.621  -17.865  -17.895
       he6p5A_1e4_trimmed_mixed2000_32nt   43.02  1.5018e+42  1.0455e+42  -15.059  -15.834  -16.911  -17.283  -17.597  -17.599  -17.821  -17.854
       he6p5A_1e4_trimmed_mixed2000_33nt   47.32  1.3599e+42  9.3165e+41  -14.851  -15.663  -16.771  -17.168  -17.513  -17.534  -17.770  -17.783
       he6p5A_1e4_trimmed_mixed2000_34nt   52.05  1.2017e+42  8.0989e+41  -14.684  -15.488  -16.594  -17.007  -17.403  -17.437  -17.693  -17.682
       he6p5A_1e4_trimmed_mixed2000_35nt   57.26  1.0504e+42  7.0023e+41  -14.570  -15.327  -16.401  -16.819  -17.293  -17.314  -17.600  -17.551
       he6p5A_1e4_trimmed_mixed2000_36nt   63.00  8.9937e+41  5.9943e+41  -14.457  -15.173  -16.193  -16.605  -17.175  -17.148  -17.467  -17.361
       he6p5A_1e4_trimmed_mixed2000_37nt   69.30  7.8223e+41  5.2932e+41  -14.398  -15.071  -16.025  -16.415  -17.076  -16.986  -17.311  -17.158
       he6p5A_1e4_trimmed_mixed2000_38nt   76.23  6.9646e+41  4.8162e+41  -14.354  -15.003  -15.899  -16.269  -16.987  -16.850  -17.164  -16.963
       he6p5A_1e4_trimmed_mixed2000_39nt   83.85  6.2967e+41  4.4707e+41  -14.319  -14.947  -15.798  -16.157  -16.911  -16.715  -17.022  -16.759
       he6p5A_1e4_trimmed_mixed2000_40nt   92.24  5.6879e+41  4.1615e+41  -14.283  -14.895  -15.700  -16.051  -16.835  -16.564  -16.865  -16.523
       he6p5A_1e4_trimmed_mixed2000_41nt  101.50  5.0914e+41  3.8391e+41  -14.213  -14.824  -15.590  -15.940  -16.757  -16.399  -16.692  -16.250
       he6p5A_1e4_trimmed_mixed2000_42nt  111.70  4.5043e+41  3.4890e+41  -14.131  -14.740  -15.466  -15.818  -16.659  -16.228  -16.508  -15.936
       he6p5A_1e4_trimmed_mixed2000_43nt  122.90  3.9092e+41  3.0900e+41  -14.009  -14.615  -15.308  -15.675  -16.542  -16.061  -16.319  -15.578
       he6p5A_1e4_trimmed_mixed2000_44nt  135.20  3.3339e+41  2.6675e+41  -13.845  -14.450  -15.121  -15.514  -16.402  -15.909  -16.136  -15.191
       he6p5A_1e4_trimmed_mixed2000_45nt  148.70  2.7937e+41  2.2451e+41  -13.629  -14.239  -14.902  -15.338  -16.240  -15.766  -15.966  -14.797
       he6p5A_1e4_trimmed_mixed2000_46nt  163.60  2.2864e+41  1.8322e+41  -13.361  -13.973  -14.643  -15.141  -16.050  -15.609  -15.806  -14.409
       he6p5A_1e4_trimmed_mixed2000_47nt  180.00  1.8243e+41  1.4498e+41  -13.046  -13.657  -14.340  -14.918  -15.830  -15.413  -15.643  -14.049
       he6p5A_1e4_trimmed_mixed2000_48nt  198.00  1.4090e+41  1.1078e+41  -12.666  -13.290  -13.989  -14.658  -15.580  -15.158  -15.444  -13.713
