#Modelname texp[d] Lbol Luvoir then U B V R I J H K @ 10pc
       he6p5G_1e4_trimmed_mixed1000_19nt   12.35  1.3524e+42  1.0106e+42  -15.149  -16.104  -17.079  -17.181  -17.101  -17.320  -17.460  -17.533
       he6p5G_1e4_trimmed_mixed1000_20nt   13.59  1.6744e+42  1.2690e+42  -15.563  -16.434  -17.313  -17.382  -17.303  -17.499  -17.638  -17.709
       he6p5G_1e4_trimmed_mixed1000_21nt   14.95  2.0724e+42  1.5943e+42  -15.970  -16.766  -17.544  -17.578  -17.502  -17.672  -17.806  -17.880
       he6p5G_1e4_trimmed_mixed1000_22nt   16.44  2.5473e+42  1.9871e+42  -16.347  -17.085  -17.764  -17.766  -17.692  -17.838  -17.964  -18.041
       he6p5G_1e4_trimmed_mixed1000_23nt   18.08  3.0923e+42  2.4420e+42  -16.683  -17.378  -17.966  -17.942  -17.872  -17.995  -18.111  -18.190
       he6p5G_1e4_trimmed_mixed1000_24nt   19.89  3.6845e+42  2.9391e+42  -16.968  -17.633  -18.146  -18.104  -18.038  -18.138  -18.241  -18.326
       he6p5G_1e4_trimmed_mixed1000_25nt   21.88  4.2746e+42  3.4361e+42  -17.192  -17.836  -18.298  -18.248  -18.189  -18.257  -18.350  -18.441
       he6p5G_1e4_trimmed_mixed1000_26nt   24.07  4.7464e+42  3.8276e+42  -17.321  -17.950  -18.406  -18.366  -18.323  -18.341  -18.429  -18.524
       he6p5G_1e4_trimmed_mixed1000_27nt   26.48  5.0993e+42  4.1205e+42  -17.378  -18.008  -18.488  -18.462  -18.434  -18.389  -18.498  -18.585
       he6p5G_1e4_trimmed_mixed1000_28nt   29.13  5.2667e+42  4.2414e+42  -17.351  -17.984  -18.528  -18.530  -18.529  -18.400  -18.569  -18.639
       he6p5G_1e4_trimmed_mixed1000_29nt   32.04  5.1956e+42  4.1649e+42  -17.224  -17.886  -18.523  -18.561  -18.584  -18.358  -18.630  -18.662
       he6p5G_1e4_trimmed_mixed1000_30nt   35.24  4.8831e+42  3.8764e+42  -16.994  -17.711  -18.462  -18.536  -18.593  -18.291  -18.668  -18.635
       he6p5G_1e4_trimmed_mixed1000_31nt   38.76  4.4750e+42  3.4957e+42  -16.749  -17.521  -18.314  -18.463  -18.626  -18.287  -18.649  -18.614
       he6p5G_1e4_trimmed_mixed1000_32nt   42.64  3.8661e+42  2.9962e+42  -16.487  -17.256  -18.133  -18.318  -18.588  -18.070  -18.550  -18.474
       he6p5G_1e4_trimmed_mixed1000_33nt   46.90  3.4023e+42  2.5866e+42  -16.267  -16.953  -17.936  -18.196  -18.546  -18.044  -18.470  -18.372
       he6p5G_1e4_trimmed_mixed1000_34nt   51.60  2.9586e+42  2.2448e+42  -16.117  -16.763  -17.754  -18.025  -18.448  -17.887  -18.307  -18.193
       he6p5G_1e4_trimmed_mixed1000_35nt   56.80  2.5955e+42  1.9792e+42  -16.097  -16.654  -17.594  -17.843  -18.315  -17.704  -18.124  -18.001
       he6p5G_1e4_trimmed_mixed1000_36nt   62.48  2.2513e+42  1.7354e+42  -16.118  -16.579  -17.445  -17.644  -18.122  -17.459  -17.913  -17.784
       he6p5G_1e4_trimmed_mixed1000_37nt   68.73  1.9296e+42  1.5119e+42  -16.141  -16.519  -17.296  -17.433  -17.892  -17.132  -17.671  -17.530
       he6p5G_1e4_trimmed_mixed1000_38nt   75.60  1.6798e+42  1.3323e+42  -16.169  -16.459  -17.163  -17.242  -17.663  -16.814  -17.443  -17.291
       he6p5G_1e4_trimmed_mixed1000_39nt   83.16  1.4237e+42  1.1393e+42  -16.144  -16.363  -16.991  -17.016  -17.397  -16.484  -17.207  -17.037
       he6p5G_1e4_trimmed_mixed1000_40nt   91.48  1.3269e+42  1.0407e+42  -16.096  -16.261  -16.874  -16.907  -17.307  -16.443  -17.212  -17.003
       he6p5G_1e4_trimmed_mixed1000_41nt  100.60  1.0506e+42  8.2923e+41  -15.998  -16.086  -16.614  -16.583  -16.965  -16.008  -16.913  -16.690
       he6p5G_1e4_trimmed_mixed1000_42nt  110.70  8.3394e+41  6.6034e+41  -15.837  -15.889  -16.366  -16.283  -16.633  -15.636  -16.628  -16.386
       he6p5G_1e4_trimmed_mixed1000_43nt  121.80  6.5895e+41  5.2317e+41  -15.632  -15.674  -16.119  -15.988  -16.313  -15.294  -16.345  -16.073
       he6p5G_1e4_trimmed_mixed1000_44nt  134.00  5.1582e+41  4.1076e+41  -15.389  -15.441  -15.866  -15.683  -16.004  -14.983  -16.040  -15.726
       he6p5G_1e4_trimmed_mixed1000_45nt  147.40  3.9835e+41  3.1864e+41  -15.105  -15.190  -15.602  -15.360  -15.713  -14.698  -15.696  -15.317
       he6p5G_1e4_trimmed_mixed1000_47nt  178.30  2.2875e+41  1.8471e+41  -14.368  -14.602  -15.025  -14.671  -15.277  -14.197  -14.946  -14.331
       he6p5G_1e4_trimmed_mixed1000_48nt  196.10  1.6911e+41  1.3677e+41  -13.893  -14.243  -14.683  -14.311  -15.126  -13.972  -14.584  -13.800
