#Modelname texp[d] Lbol Luvoir then U B V R I J H K @ 10pc
       he6p5A_1e4_trimmed_mixed1000_22nt   16.28  6.0184e+41  4.3716e+41  -13.758  -15.007  -16.091  -16.354  -16.449  -16.528  -16.717  -16.760
       he6p5A_1e4_trimmed_mixed1000_23nt   17.91  6.9205e+41  5.0558e+41  -13.994  -15.201  -16.246  -16.494  -16.595  -16.656  -16.856  -16.894
       he6p5A_1e4_trimmed_mixed1000_24nt   19.70  7.8569e+41  5.7687e+41  -14.202  -15.374  -16.385  -16.621  -16.731  -16.771  -16.987  -17.017
       he6p5A_1e4_trimmed_mixed1000_25nt   21.67  8.8542e+41  6.5234e+41  -14.385  -15.529  -16.515  -16.741  -16.862  -16.883  -17.112  -17.135
       he6p5A_1e4_trimmed_mixed1000_26nt   23.84  9.9091e+41  7.3175e+41  -14.547  -15.671  -16.635  -16.855  -16.988  -16.992  -17.234  -17.247
       he6p5A_1e4_trimmed_mixed1000_27nt   26.22  1.1013e+42  8.1425e+41  -14.690  -15.798  -16.745  -16.964  -17.109  -17.098  -17.349  -17.355
       he6p5A_1e4_trimmed_mixed1000_28nt   28.84  1.2150e+42  8.9852e+41  -14.815  -15.910  -16.847  -17.067  -17.224  -17.201  -17.458  -17.458
       he6p5A_1e4_trimmed_mixed1000_29nt   31.72  1.3270e+42  9.8020e+41  -14.918  -16.005  -16.935  -17.160  -17.330  -17.298  -17.559  -17.553
       he6p5A_1e4_trimmed_mixed1000_30nt   34.89  1.4273e+42  1.0513e+42  -14.992  -16.074  -17.003  -17.238  -17.423  -17.384  -17.647  -17.638
       he6p5A_1e4_trimmed_mixed1000_31nt   38.38  1.4749e+42  1.0732e+42  -14.938  -16.033  -17.012  -17.288  -17.493  -17.453  -17.699  -17.696
       he6p5A_1e4_trimmed_mixed1000_32nt   42.22  1.5025e+42  1.0825e+42  -14.885  -16.004  -17.011  -17.312  -17.536  -17.503  -17.748  -17.741
       he6p5A_1e4_trimmed_mixed1000_33nt   46.44  1.4667e+42  1.0399e+42  -14.810  -15.879  -16.949  -17.293  -17.549  -17.527  -17.767  -17.761
       he6p5A_1e4_trimmed_mixed1000_34nt   51.08  1.3819e+42  9.6239e+41  -14.724  -15.720  -16.846  -17.225  -17.513  -17.506  -17.760  -17.737
       he6p5A_1e4_trimmed_mixed1000_35nt   56.19  1.2415e+42  8.4751e+41  -14.544  -15.522  -16.681  -17.093  -17.431  -17.430  -17.715  -17.655
       he6p5A_1e4_trimmed_mixed1000_36nt   61.81  1.0740e+42  7.2114e+41  -14.354  -15.306  -16.471  -16.909  -17.313  -17.295  -17.631  -17.527
       he6p5A_1e4_trimmed_mixed1000_37nt   67.99  9.1644e+41  6.1143e+41  -14.204  -15.122  -16.254  -16.701  -17.186  -17.138  -17.516  -17.356
       he6p5A_1e4_trimmed_mixed1000_38nt   74.79  7.8940e+41  5.3216e+41  -14.104  -14.998  -16.071  -16.501  -17.079  -16.964  -17.368  -17.139
       he6p5A_1e4_trimmed_mixed1000_39nt   82.27  6.9922e+41  4.8066e+41  -14.061  -14.932  -15.937  -16.339  -16.992  -16.811  -17.207  -16.933
       he6p5A_1e4_trimmed_mixed1000_40nt   90.50  6.4029e+41  4.4960e+41  -13.991  -14.857  -15.836  -16.241  -16.947  -16.704  -17.093  -16.764
       he6p5A_1e4_trimmed_mixed1000_41nt   99.60  5.8117e+41  4.2001e+41  -13.964  -14.819  -15.745  -16.129  -16.878  -16.574  -16.931  -16.561
       he6p5A_1e4_trimmed_mixed1000_42nt  109.60  5.2259e+41  3.8951e+41  -13.990  -14.785  -15.641  -16.006  -16.805  -16.433  -16.740  -16.329
       he6p5A_1e4_trimmed_mixed1000_43nt  120.60  4.6138e+41  3.5471e+41  -13.938  -14.714  -15.518  -15.871  -16.712  -16.261  -16.538  -16.034
       he6p5A_1e4_trimmed_mixed1000_44nt  132.70  4.0076e+41  3.1648e+41  -13.867  -14.614  -15.369  -15.719  -16.601  -16.077  -16.326  -15.683
       he6p5A_1e4_trimmed_mixed1000_45nt  146.00  3.3981e+41  2.7338e+41  -13.742  -14.463  -15.181  -15.545  -16.462  -15.897  -16.113  -15.278
       he6p5A_1e4_trimmed_mixed1000_46nt  160.60  2.8133e+41  2.2775e+41  -13.555  -14.249  -14.948  -15.350  -16.289  -15.739  -15.916  -14.840
       he6p5A_1e4_trimmed_mixed1000_47nt  176.70  2.2686e+41  1.8260e+41  -13.288  -13.959  -14.665  -15.137  -16.079  -15.586  -15.741  -14.411
       he6p5A_1e4_trimmed_mixed1000_48nt  194.40  1.7741e+41  1.4044e+41  -12.943  -13.589  -14.324  -14.900  -15.830  -15.389  -15.585  -14.036
