#Modelname texp[d] Lbol Luvoir then U B V R I J H K @ 10pc
    he4p96A_final_trimmed_mixed1000_39nt   83.81  5.8423e+41  4.4599e+41  -13.917  -15.014  -15.883  -16.137  -16.844  -16.371  -16.790  -16.317
    he4p96A_final_trimmed_mixed1000_40nt   92.19  5.2549e+41  4.1407e+41  -13.974  -14.992  -15.796  -16.006  -16.752  -16.191  -16.601  -16.082
    he4p96A_final_trimmed_mixed1000_41nt  101.40  4.6459e+41  3.7738e+41  -14.016  -14.949  -15.688  -15.856  -16.639  -15.988  -16.392  -15.810
    he4p96A_final_trimmed_mixed1000_42nt  111.50  4.0241e+41  3.3555e+41  -14.063  -14.866  -15.549  -15.684  -16.500  -15.768  -16.168  -15.494
    he4p96A_final_trimmed_mixed1000_43nt  122.70  3.4084e+41  2.9007e+41  -14.100  -14.735  -15.377  -15.489  -16.334  -15.545  -15.933  -15.133
    he4p96A_final_trimmed_mixed1000_44nt  135.70  2.7850e+41  2.4004e+41  -13.989  -14.556  -15.153  -15.259  -16.132  -15.332  -15.686  -14.704
    he4p96A_final_trimmed_mixed1000_45nt  149.30  2.2296e+41  1.9276e+41  -13.778  -14.323  -14.889  -15.020  -15.913  -15.167  -15.460  -14.252
    he4p96A_final_trimmed_mixed1000_46nt  164.20  1.7475e+41  1.5011e+41  -13.490  -14.027  -14.579  -14.772  -15.676  -15.035  -15.259  -13.787
    he4p96A_final_trimmed_mixed1000_47nt  180.60  1.3342e+41  1.1299e+41  -13.105  -13.650  -14.218  -14.519  -15.416  -14.884  -15.079  -13.362
    he4p96A_final_trimmed_mixed1000_48nt  198.70  9.9092e+40  8.2352e+40  -12.651  -13.216  -13.818  -14.244  -15.124  -14.660  -14.888  -13.010
