2007kj 18  00 01 06.62  +13 06 57.8   ---   ---    18.842 0.053  18.021 0.045  17.682 0.089  19.351 0.088  18.473 0.012
2007kj 19  00 01 23.81  +13 04 31.1   ---   ---    19.224 0.058  17.940 0.046  16.580 0.094   ---   ---     ---   ---
2007kj 20  00 01 07.83  +13 09 05.1   ---   ---    19.273 0.042  17.939 0.048  16.818 0.063   ---   ---     ---   ---
2007kj 21  00 01 22.65  +13 07 26.7   ---   ---    19.325 0.252  18.376 0.086  17.495 0.050   ---   ---     ---   ---
2007kj 22  00 01 06.63  +13 05 25.5   ---   ---    19.484 0.052  18.659 0.094  18.379 0.046   ---   ---     ---   ---
2007kj 23  00 01 20.49  +13 10 09.0   ---   ---     ---   ---    18.824 0.035  17.783 0.069   ---   ---     ---   ---
2007rz  4  04 31 04.89  +07 40 13.0  16.777 0.024  15.429 0.012  14.908 0.025  14.692 0.025  15.852 0.007  15.193 0.010
2007rz  5  04 31 24.62  +07 37 35.8  16.841 0.030  15.610 0.014  15.273 0.011  15.165 0.005  15.958 0.018  15.445 0.008
2007rz  6  04 31 00.08  +07 38 03.4  18.089 0.088  15.909 0.006  15.046 0.008  14.679 0.003  16.549 0.013  15.530 0.013
2007rz  7  04 30 57.88  +07 39 28.5  17.436 0.066  16.119 0.006  15.689 0.012  15.502 0.011  16.512 0.008  15.939 0.019
2007rz  8  04 31 17.56  +07 40 22.6  17.935 0.140  16.325 0.011  15.716 0.010  15.450 0.013  16.817 0.024  16.044 0.014
2007rz  9  04 31 01.87  +07 36 36.0  17.668 0.079  16.452 0.017  15.961 0.009  15.761 0.008  16.869 0.017  16.221 0.010
2007rz 10  04 30 57.49  +07 33 55.5  17.799 0.124  16.673 0.010  15.975 0.017  15.626 0.004  17.201 0.058  16.353 0.011
2007rz 11  04 30 58.84  +07 40 52.7  18.272 0.076  16.966 0.024  16.458 0.007  16.234 0.013  17.399 0.069  16.750 0.038
2007rz 12  04 31 10.99  +07 39 46.0   ---   ---    17.172 0.025  16.369 0.018  16.035 0.010  17.784 0.139  16.827 0.022
2007rz 13  04 31 12.47  +07 34 12.8   ---   ---    17.162 0.020  16.580 0.024  16.353 0.010  17.642 0.047  16.890 0.056
2007rz 14  04 30 56.75  +07 38 42.4  18.627 0.102  17.631 0.003  17.116 0.005  16.921 0.016  17.972 0.009  17.401 0.025
2007rz 15  04 31 02.92  +07 33 51.9   ---   ---    17.426 0.076  17.041 0.039  16.862 0.018  17.856 0.032  17.301 0.033
2007rz 16  04 31 25.89  +07 36 18.7   ---   ---    18.204 0.022  17.505 0.037  17.245 0.059  18.685 0.030  17.866 0.015
2007rz 17  04 31 05.66  +07 37 35.4   ---   ---    18.362 0.023  17.574 0.041  17.306 0.034  18.945 0.078  18.007 0.053
2007rz 18  04 31 11.15  +07 38 08.2   ---   ---    18.503 0.212  17.782 0.068  17.503 0.125  18.835 0.052  18.098 0.038
2007rz 19  04 31 15.77  +07 38 43.0   ---   ---    18.523 0.024  18.053 0.040  17.885 0.060  18.895 0.027  18.300 0.024
2007rz 20  04 31 03.12  +07 39 40.0   ---   ---    18.679 0.042  17.969 0.045  17.694 0.044  19.226 0.056  18.321 0.058
2007rz 21  04 31 21.02  +07 38 59.0   ---   ---    18.972 0.026  17.930 0.058  17.508 0.047  19.756 0.087  18.519 0.182
2008aq  3  12 50 29.93  -10 48 50.5  17.055 0.041  15.133 0.011  14.930 0.009  14.843 0.009  15.599 0.022  14.832 0.036
2008aq  4  12 50 15.72  -10 53 56.1  17.230 0.064  15.820 0.019  15.342 0.005  15.201 0.012  16.220 0.016  15.605 0.036
2008aq  5  12 50 44.26  -10 49 01.8  18.126 0.115  16.431 0.015  15.865 0.018  15.684 0.014  16.864 0.022  16.183 0.029
2008aq  6  12 50 39.19  -10 47 49.3  17.864 0.052  16.593 0.012  16.121 0.011  15.947 0.011  16.962 0.062  16.391 0.038
2008aq  7  12 50 16.07  -10 47 57.3  19.388 0.101  16.953 0.023  15.944 0.008  15.551 0.015  17.522 0.067  16.544 0.038
2008aq  8  12 50 39.34  -10 47 26.6  18.202 0.053  16.901 0.013  16.444 0.017  16.263 0.018  17.311 0.036  16.704 0.034
2008aq  9  12 50 27.38  -10 52 29.0  18.377 0.008  17.494 0.021  17.175 0.047  17.057 0.020  17.763 0.044  17.349 0.067
2008aq 10  12 50 14.92  -10 54 01.7  18.631 0.065  17.668 0.005  17.283 0.017  17.159 0.019  18.044 0.059  17.490 0.035
2008aq 11  12 50 24.17  -10 54 58.5  19.118 0.085  18.035 0.024  17.540 0.024  17.360 0.050  18.494 0.073  17.835 0.043
2008aq 12  12 50 24.67  -10 54 07.0   ---   ---    18.154 0.034  17.697 0.037  17.564 0.045  18.450 0.031  17.956 0.067
2008aq 13  12 50 25.86  -10 52 40.3   ---   ---    18.655 0.043  18.209 0.058  18.116 0.065  18.916 0.089  18.434 0.067
2008aq 14  12 50 38.26  -10 54 48.8   ---   ---    18.827 0.038  17.510 0.040  16.738 0.032  19.614 0.054  18.235 0.053
2008aq 15  12 50 45.23  -10 55 15.0   ---   ---    19.000 0.026  17.850 0.041  17.340 0.010  19.843 0.064  18.551 0.059
2008aq 16  12 50 45.40  -10 52 55.1   ---   ---    19.400 0.024  18.075 0.043  17.328 0.030  20.321 0.092  18.789 0.026
2008gc  1  02 10 10.74  -53 44 47.0  18.731 0.063  16.369 0.024  15.423 0.032  15.060 0.027  16.975 0.026  15.926 0.034
2008gc  2  02 10 58.93  -53 45 15.3  18.371 0.223  16.393 0.019  15.610 0.024  15.320 0.024  16.920 0.046  16.049 0.034
2008gc  3  02 10 18.13  -53 44 36.7  17.479 0.027  16.207 0.021  15.748 0.023  15.555 0.030  16.616 0.027  15.980 0.040
2008gc  4  02 10 33.25  -53 45 55.5  19.331 0.097  16.885 0.026  15.943 0.025  15.607 0.026  17.501 0.031  16.488 0.032
2008gc  5  02 10 30.81  -53 48 35.6   ---   ---    17.672 0.052  16.369 0.026  15.787 0.039  18.449 0.066  17.117 0.045
2008gc  6  02 10 34.62  -53 42 26.6   ---   ---    18.436 0.085  17.025 0.023  16.163 0.019  19.129 0.071  17.841 0.051
2008gc  7  02 10 46.49  -53 47 20.6  18.175 0.143  16.808 0.026  16.303 0.022  16.154 0.030  17.232 0.041  16.553 0.048
2008gc  8  02 10 07.80  -53 46 38.4   ---   ---    18.081 0.032  16.875 0.020  16.339 0.015  18.763 0.045  17.599 0.048
2008gc  9  02 10 06.40  -53 47 40.6   ---   ---    18.077 0.022  16.881 0.019  16.389 0.029  18.841 0.047   ---   ---
2008gc 10  02 10 21.02  -53 49 43.6  17.965 0.085  16.844 0.028  16.571 0.026  16.499 0.020  17.164 0.037  16.723 0.031
2008gc 11  02 10 43.10  -53 46 56.4   ---   ---    18.239 0.027  17.147 0.027  16.651 0.031  18.908 0.050  17.787 0.065
2008gc 12  02 10 41.44  -53 45 42.4   ---   ---    19.204 0.065  17.828 0.027  16.617 0.037  20.115 0.097  18.599 0.173
2008gc 13  02 10 34.91  -53 49 44.5  19.469 0.105  17.726 0.031  17.018 0.027  16.741 0.031  18.297 0.106  17.433 0.054
2008gc 14  02 10 44.05  -53 47 54.6   ---   ---    18.706 0.154  17.435 0.039  16.815 0.026  19.681 0.098  18.134 0.095
2008gc 15  02 10 54.88  -53 47 46.8  18.862 0.070  17.602 0.029  17.029 0.033  16.828 0.018  18.052 0.022  17.348 0.048
2008gc 16  02 11 00.91  -53 43 59.8   ---   ---    19.396 0.060  18.168 0.037  16.925 0.037  20.141 0.152  18.920 0.027
2008gc 18  02 10 15.13  -53 42 21.5  19.229 0.094  18.242 0.066  17.762 0.037  17.537 0.070  18.710 0.033  18.083 0.042
2008gc 19  02 10 15.72  -53 49 49.3   ---   ---    18.672 0.072  18.133 0.070  17.888 0.081  19.105 0.085  18.461 0.084
2008gc 20  02 10 52.02  -53 46 46.6   ---   ---    20.761 0.200  19.213 0.070  17.881 0.110   ---   ---     ---   ---
2008gc 21  02 10 21.83  -53 45 37.8   ---   ---    20.173 0.079  19.027 0.131  17.953 0.044   ---   ---     ---   ---
2008gc 22  02 10 34.90  -53 44 17.4   ---   ---    20.181 0.080  18.995 0.085  18.289 0.051   ---   ---     ---   ---
2008gc 23  02 10 18.07  -53 48 52.8   ---   ---    20.084 0.070  19.184 0.052  18.389 0.113   ---   ---     ---   ---
2008gc 24  02 10 48.30  -53 44 32.1   ---   ---    19.707 0.084  18.956 0.067  18.559 0.057  20.182 0.114  19.371 0.088
2008gc 25  02 10 41.04  -53 46 08.5   ---   ---     ---   ---     ---   ---    19.276 0.067   ---   ---     ---   ---
2008gc 26  02 10 14.18  -53 45 04.2   ---   ---    20.504 0.112  19.420 0.079  19.375 0.086   ---   ---     ---   ---
2008gc 27  02 10 38.87  -53 46 35.0   ---   ---    20.733 0.186  19.668 0.091  19.530 0.136  18.674 0.145   ---   ---
2008gc 28  02 10 51.28  -53 43 09.3   ---   ---     ---   ---    19.855 0.094  19.341 0.091  20.301 0.184   ---   ---
2008hh  5  01 26 17.42  +11 29 42.3  17.719 0.140  16.023 0.040  15.392 0.024  15.158 0.045  16.528 0.031  15.700 0.074
2008hh  6  01 25 48.68  +11 28 16.7  17.845 0.056  16.328 0.026  15.831 0.013  15.643 0.012  16.837 0.019  16.148 0.015
2008hh  7  01 26 06.81  +11 28 42.5  18.832 0.096  16.662 0.005  15.991 0.031  15.725 0.046  17.288 0.024  16.373 0.047
2008hh  8  01 26 17.76  +11 29 52.1  17.790 0.022  16.764 0.007  16.505 0.032  16.436 0.059  17.045 0.060  16.703 0.043
2008hh  9  01 26 08.04  +11 28 05.2   ---   ---    17.408 0.004  16.524 0.039  16.234 0.037  17.877 0.088  17.071 0.007
2008hh 10  01 26 07.97  +11 23 28.2  18.293 0.068  17.122 0.017  16.650 0.013  16.480 0.035  17.528 0.031  16.964 0.003
2008hh 11  01 26 00.08  +11 27 35.7   ---   ---    18.060 0.066  17.196 0.055  16.826 0.025  18.823 0.045  17.684 0.096
2008hh 12  01 26 14.01  +11 29 40.7   ---   ---    17.915 0.057  17.434 0.006  17.207 0.077  18.422 0.035  17.734 0.024
2008hh 13  01 26 01.74  +11 25 08.6   ---   ---    18.515 0.100  17.818 0.015  17.653 0.045  19.060 0.057  18.222 0.035
2008hh 14  01 25 49.93  +11 24 11.1   ---   ---     ---   ---    18.006 0.062  17.745 0.061  19.098 0.059  18.308 0.038
2008hh 15  01 26 07.40  +11 25 13.9   ---   ---     ---   ---    17.940 0.025  17.254 0.005   ---   ---     ---   ---
2008hh 16  01 25 50.32  +11 27 54.4   ---   ---     ---   ---    18.108 0.031  17.703 0.093   ---   ---     ---   ---
2008hh 17  01 25 52.79  +11 30 31.8   ---   ---     ---   ---    18.383 0.035  17.017 0.040   ---   ---     ---   ---
2008hh 19  01 26 06.66  +11 22 57.8   ---   ---     ---   ---    18.446 0.094  17.398 0.003   ---   ---     ---   ---
2008hh 20  01 26 16.49  +11 26 43.5   ---   ---     ---   ---    18.401 0.094  18.080 0.030   ---   ---     ---   ---
2008hh 21  01 25 54.32  +11 25 01.4   ---   ---     ---   ---    18.523 0.097  18.226 0.038  19.634 0.094  18.966 0.062
2008hh 23  01 26 13.51  +11 23 56.3   ---   ---     ---   ---     ---   ---    17.849 0.034   ---   ---     ---   ---
2008hh 25  01 25 59.47  +11 28 26.0   ---   ---     ---   ---     ---   ---    17.768 0.035   ---   ---     ---   ---
2009K   2  04 36 53.66  -00 11 25.4  15.927 0.030  14.505 0.017  14.056 0.017  13.911 0.011  14.894 0.026  14.264 0.021
2009K   3  04 36 32.74  -00 09 47.4  17.395 0.027  16.025 0.015  15.555 0.023  15.401 0.023  16.438 0.019  15.809 0.028
2009K   4  04 36 45.48  -00 12 19.3  17.345 0.023  16.088 0.022  15.617 0.023  15.473 0.018  16.467 0.024  15.847 0.030
2009K   5  04 36 28.79  -00 05 15.8  17.081 0.030  15.975 0.029  15.635 0.018  15.520 0.031  16.309 0.035  15.801 0.024
2009K   6  04 36 50.06  -00 06 32.3   ---   ---    16.826 0.016  15.675 0.020  15.204 0.022  17.482 0.051  16.353 0.030
2009K   7  04 36 43.48  -00 04 29.1  18.103 0.205  16.413 0.045  15.692 0.019  15.338 0.031  16.909 0.034  16.120 0.027
2009K   8  04 36 38.16  -00 07 05.5   ---   ---    17.384 0.046  16.316 0.039  15.795 0.040  17.983 0.071  16.932 0.036
2009K   9  04 36 25.65  -00 04 34.4  18.463 0.089  17.032 0.050  16.406 0.025  16.157 0.030  17.497 0.041  16.755 0.018
2009K  10  04 36 40.57  -00 10 59.2   ---   ---    17.390 0.042  16.531 0.016  16.262 0.032  17.929 0.090  17.041 0.036
2009K  11  04 36 35.44  -00 10 21.4   ---   ---    17.255 0.014  16.577 0.030  16.345 0.025  17.823 0.058  16.978 0.031
2009K  12  04 36 33.29  -00 10 38.9   ---   ---    17.992 0.067  16.713 0.031  16.041 0.020  18.660 0.081  17.435 0.059
2009K  13  04 36 28.94  -00 06 49.1   ---   ---    17.507 0.032  16.884 0.021  16.656 0.030  17.886 0.069  17.185 0.026
2009K  14  04 36 47.31  -00 06 36.3   ---   ---    18.110 0.059  16.916 0.033  16.342 0.022  18.649 0.098  17.583 0.057
2009K  15  04 36 45.48  -00 07 30.6   ---   ---    18.242 0.110  17.008 0.037  16.136 0.027  19.105 0.058  17.747 0.083
2009K  16  04 36 23.81  -00 09 08.1   ---   ---    17.851 0.031  17.191 0.028  16.967 0.021  18.277 0.045  17.521 0.032
2009K  17  04 36 30.36  -00 07 47.7   ---   ---    18.479 0.053  17.294 0.035  16.830 0.036  19.139 0.115  18.002 0.055
2009K  18  04 36 51.61  -00 09 51.6   ---   ---    18.001 0.058  17.531 0.072  17.347 0.016  18.344 0.079  17.744 0.067
2009K  19  04 36 23.94  -00 09 57.8   ---   ---    18.542 0.057  17.697 0.015  17.354 0.046  18.976 0.032  18.135 0.052
2009Z   1  14 01 43.02  -01 20 05.2   ---   ---     ---   ---     ---   ---    14.226 0.021  16.002 0.031  15.052 0.030
2009Z   2  14 02 06.78  -01 22 24.6  17.189 0.082  15.553 0.032  15.001 0.018  14.848 0.027  16.005 0.030  15.302 0.028
2009Z   3  14 01 42.60  -01 22 56.1  18.553 0.051  16.074 0.036  15.147 0.030  14.800 0.035  16.689 0.030  15.673 0.027
2009Z   4  14 02 08.63  -01 20 50.2  17.140 0.042  15.886 0.031  15.452 0.028  15.299 0.032  16.297 0.040  15.679 0.035
2009Z   5  14 01 58.16  -01 19 14.7   ---   ---    16.934 0.058  15.585 0.027  14.813 0.032  17.761 0.041  16.369 0.041
2009Z   6  14 02 02.67  -01 19 19.4  18.540 0.062  16.404 0.038  15.651 0.031  15.363 0.028  16.972 0.027  16.084 0.035
2009Z   7  14 01 37.14  -01 16 33.1   ---   ---    17.028 0.034  15.653 0.039  14.788 0.030  17.894 0.082  16.442 0.025
2009Z   8  14 01 49.50  -01 17 52.4  19.138 0.049  16.914 0.047  16.056 0.028  15.765 0.037  17.484 0.062  16.539 0.016
2009Z   9  14 02 10.10  -01 19 44.5  19.268 0.021  17.107 0.033  16.213 0.027  15.852 0.019  17.711 0.054  16.732 0.047
2009Z  10  14 01 44.64  -01 22 06.1  18.520 0.147  16.893 0.029  16.304 0.027  16.113 0.025  17.385 0.032  16.647 0.046
2009Z  11  14 01 50.17  -01 20 12.7  17.483 0.059  16.484 0.032  16.376 0.039  16.362 0.045  16.704 0.037  16.415 0.031
2009Z  12  14 01 43.09  -01 17 28.0  18.162 0.076  17.136 0.038  16.665 0.030  16.505 0.020  17.496 0.081  16.922 0.056
2009Z  13  14 01 47.83  -01 18 27.1  19.143 0.057  17.347 0.015  16.701 0.030  16.440 0.038  17.878 0.066  17.047 0.047
2009Z  14  14 01 52.61  -01 21 35.4  18.616 0.057  18.034 0.049  16.746 0.041  16.081 0.034  18.886 0.107  17.553 0.082
2009Z  15  14 02 01.60  -01 24 39.7  18.627 0.050  17.245 0.022  16.766 0.013  16.591 0.005  17.671 0.036  17.040 0.031
2009Z  16  14 01 48.65  -01 18 20.2  18.552 0.076  17.402 0.064  16.988 0.032  16.839 0.022  17.810 0.052  17.211 0.058
2009Z  17  14 02 08.48  -01 19 51.0  19.203 0.451  17.757 0.073  17.162 0.035  16.928 0.039  18.194 0.040  17.473 0.053
2009Z  18  14 02 00.71  -01 20 12.2   ---   ---    18.084 0.047  17.224 0.053  16.888 0.027  18.670 0.064  17.754 0.052
2009Z  19  14 01 42.15  -01 23 59.4  18.553 0.100  17.645 0.061  17.235 0.038  17.081 0.023  17.980 0.092  17.421 0.048
2009Z  20  14 01 46.81  -01 17 16.0   ---   ---    18.453 0.064  17.181 0.022  16.393 0.032  19.417 0.088  17.891 0.084
2009Z  21  14 02 02.57  -01 17 18.6  18.768 0.147  17.904 0.044  17.529 0.043  17.391 0.050  18.176 0.095  17.752 0.066
2009Z  22  14 02 05.38  -01 20 20.4   ---   ---    18.977 0.084  17.623 0.073  16.638 0.045  19.840 0.095  18.399 0.072
2009Z  23  14 01 50.78  -01 22 26.5  18.969 0.015  18.102 0.046  17.720 0.070  17.571 0.036  18.318 0.056  17.919 0.071
2009Z  24  14 01 54.11  -01 18 40.0  18.604 0.058  18.328 0.026  17.750 0.058  17.546 0.032  18.772 0.037  18.071 0.084
2009Z  25  14 01 50.59  -01 23 06.5   ---   ---    18.591 0.063  18.253 0.077  17.997 0.055  18.970 0.055  18.385 0.062
2009bb  1  10 31 45.36  -40 00 42.7   ---   ---     ---   ---     ---   ---    14.133 0.003  15.231 0.020  14.538 0.027
2009bb  8  10 31 50.94  -39 57 50.1  17.171 0.075  15.374 0.024  14.666 0.008  14.408 0.016  15.896 0.018  15.056 0.023
2009bb  9  10 31 20.93  -39 59 52.5  17.068 0.038  15.330 0.027  14.715 0.009  14.527 0.015  15.821 0.028  15.043 0.021
2009bb 10  10 31 48.01  -39 54 23.7  16.309 0.034  15.144 0.016  14.749 0.009  14.614 0.015  15.500 0.022  14.954 0.022
2009bb 11  10 31 33.87  -40 00 09.7  16.993 0.074  15.377 0.021  14.818 0.019  14.656 0.014  15.840 0.030  15.107 0.024
2009bb 12  10 31 26.27  -39 56 48.2  16.613 0.037  15.329 0.024  14.869 0.023  14.726 0.020  15.728 0.024  15.101 0.021
2009bb 13  10 31 45.75  -39 56 32.2  16.760 0.044  15.429 0.020  14.982 0.017  14.846 0.019  15.820 0.027  15.211 0.023
2009bb 14  10 31 51.47  -39 54 42.6  17.148 0.057  15.787 0.019  15.245 0.024  15.029 0.021  16.240 0.027  15.531 0.022
2009bb 15  10 31 51.93  -39 54 27.9  17.470 0.147  15.870 0.020  15.256 0.024  15.002 0.020  16.358 0.022  15.581 0.025
2009bb 16  10 31 24.01  -39 59 29.9  17.637 0.048  15.919 0.021  15.339 0.023  15.152 0.021  16.403 0.030  15.646 0.024
2009bb 17  10 31 14.06  -39 58 45.6  17.714 0.066  15.963 0.017  15.356 0.018  15.145 0.023  16.446 0.014  15.674 0.020
2009bb 18  10 31 16.58  -39 56 39.7  16.887 0.088  15.770 0.095  15.389 0.102  15.257 0.098  16.131 0.096  15.622 0.104
2009bb 19  10 31 18.86  -39 57 51.3  17.559 0.047  16.042 0.021  15.477 0.015  15.278 0.021  16.496 0.030  15.776 0.020
2009bb 20  10 31 23.85  -39 54 50.4  17.437 0.048  16.051 0.023  15.562 0.020  15.385 0.018  16.485 0.032  15.821 0.021
2009bb 21  10 31 24.44  -39 55 08.3  17.925 0.117  16.275 0.021  15.655 0.013  15.455 0.025  16.771 0.040  15.994 0.018
2009bb 22  10 31 46.67  -39 58 40.2  17.936 0.137  16.530 0.018  16.026 0.025  15.869 0.023  16.957 0.032  16.285 0.030
2009bb 23  10 31 31.20  -39 53 32.5  18.931 0.124  16.995 0.040  16.245 0.023  15.968 0.024  17.527 0.068  16.653 0.028
2009bb 24  10 31 49.82  -40 00 16.8   ---   ---    17.781 0.063  16.407 0.024  15.576 0.017  18.635 0.058  17.203 0.050
2009bb 25  10 31 42.70  -39 58 20.8  18.482 0.114  17.122 0.019  16.638 0.030  16.429 0.043  17.530 0.014  16.887 0.030
2009bb 26  10 31 48.43  -40 01 29.9  18.926 0.060  17.389 0.015  16.864 0.051  16.685 0.030  17.823 0.090  17.142 0.033
2009bb 27  10 31 54.88  -39 56 16.6   ---   ---    18.486 0.059  17.104 0.031  16.414 0.024  19.246 0.209  17.905 0.076
2009bb 28  10 31 33.46  -39 58 54.0  18.932 0.869  17.685 0.027  17.202 0.026  17.005 0.022  18.080 0.041  17.448 0.043
2009bb 29  10 31 37.38  -39 57 52.8   ---   ---    18.273 0.032  17.448 0.027  17.119 0.063  18.891 0.053  17.901 0.027
2009bb 30  10 31 33.00  -39 58 26.7   ---   ---    18.709 0.038  17.667 0.059  17.255 0.040  19.360 0.089  18.292 0.071
2009bb 31  10 31 31.99  -39 58 28.8   ---   ---    18.401 0.043  17.800 0.052  17.543 0.058  18.856 0.060  18.102 0.040
2009ca  2  21 26 43.20  -40 55 28.0  16.212 0.065  15.032 0.035  14.621 0.019  14.481 0.016  15.401 0.028  14.827 0.033
2009ca  3  21 26 12.95  -40 51 54.9  16.984 0.073  15.599 0.033  15.155 0.025  15.010 0.032  16.027 0.033  15.391 0.028
2009ca  4  21 26 16.57  -40 48 36.0  16.736 0.042  15.582 0.032  15.195 0.019  15.079 0.030  15.941 0.035  15.389 0.024
2009ca  5  21 26 02.05  -40 54 56.2  17.745 0.079  16.272 0.036  15.706 0.027  15.457 0.030  16.792 0.040  16.012 0.028
2009ca  6  21 26 40.16  -40 48 13.5  16.931 0.075  16.062 0.035  15.702 0.027  15.566 0.029  16.392 0.046  15.878 0.031
2009ca  7  21 26 36.40  -40 52 06.9  17.135 0.061  16.157 0.037  15.782 0.030  15.657 0.026  16.551 0.044  16.016 0.032
2009ca  8  21 26 20.64  -40 49 33.2  19.297 0.122  17.096 0.050  16.312 0.031  16.090 0.025  17.668 0.079  16.762 0.022
2009ca  9  21 26 24.48  -40 50 48.2  18.066 0.235  16.914 0.031  16.420 0.025  16.255 0.043  17.322 0.057  16.678 0.038
2009ca 10  21 26 26.86  -40 52 20.5  18.400 0.020  16.923 0.053  16.411 0.034  16.231 0.078  17.438 0.055  16.698 0.027
2009ca 11  21 26 20.63  -40 48 27.2  19.531 0.088  17.400 0.045  16.580 0.023  16.270 0.033  17.919 0.089  17.031 0.077
2009ca 12  21 26 22.38  -40 51 07.7  18.191 0.010  17.161 0.044  16.612 0.032  16.408 0.046  17.538 0.062  16.929 0.051
2009ca 13  21 26 28.70  -40 49 52.2  18.051 0.011  17.008 0.043  16.653 0.042  16.618 0.050  17.370 0.064  16.853 0.037
2009ca 14  21 26 43.48  -40 51 59.5   ---   ---    17.770 0.102  16.860 0.049  16.518 0.035  18.441 0.062  17.413 0.057
2009ca 15  21 26 18.71  -40 51 01.4  18.749 0.205  17.759 0.095  17.245 0.048  17.101 0.053  18.143 0.057  17.513 0.065
2009ca 16  21 26 22.99  -40 52 22.4  18.926 0.100  17.911 0.063  17.387 0.029  17.250 0.051  18.342 0.023  17.708 0.053
2009ca 17  21 26 19.44  -40 54 55.6  19.100 0.029  18.072 0.065  17.635 0.036  17.460 0.053  18.509 0.046  17.902 0.035
2009ca 18  21 26 07.18  -40 51 03.3   ---   ---    18.437 0.006  17.619 0.075  17.302 0.071  18.940 0.090  18.086 0.078
2009ca 19  21 26 04.03  -40 54 15.0   ---   ---    18.537 0.100  17.739 0.049  17.277 0.033  19.310 0.102  18.236 0.022
2009ca 20  21 26 23.21  -40 54 38.6  18.897 0.108  17.943 0.096  17.693 0.066  17.557 0.038  18.202 0.073  17.791 0.051
2009ca 21  21 26 37.70  -40 47 54.5   ---   ---    18.459 0.033  17.877 0.050  17.670 0.034  19.027 0.055  18.212 0.046
2009ca 22  21 26 12.22  -40 50 08.1   ---   ---    18.647 0.161  17.928 0.050  17.584 0.021  19.268 0.119  18.229 0.093
2009ca 23  21 26 31.89  -40 54 52.1   ---   ---    18.875 0.036  18.073 0.093  17.637 0.031  19.415 0.005  18.496 0.033
2009ca 24  21 26 35.67  -40 54 23.4   ---   ---    18.882 0.111  18.079 0.073  17.757 0.044  19.406 0.049  18.528 0.029
2009ca 25  21 26 32.79  -40 49 58.2  19.270 0.095  18.355 0.109  18.075 0.070  17.869 0.048  18.742 0.093  18.233 0.036
2009ca 26  21 26 33.46  -40 53 56.0  20.039 0.173  18.622 0.030  18.116 0.056  17.940 0.067  19.154 0.038  18.350 0.004
2009dp  3  20 26 47.55  -18 40 41.7  18.995 0.091  16.151 0.036  14.958 0.010  14.475 0.013  16.846 0.057  15.648 0.038
2009dp  4  20 26 59.75  -18 33 26.3  16.701 0.021  15.319 0.024  14.792 0.013  14.607 0.018  15.754 0.029  15.072 0.026
2009dp  5  20 26 54.76  -18 38 51.5  17.232 0.017  15.587 0.033  14.920 0.009  14.676 0.024  16.083 0.041  15.270 0.033
2009dp  6  20 27 00.51  -18 35 01.1  16.631 0.017  15.428 0.022  14.999 0.024  14.836 0.018  15.788 0.028  15.216 0.031
2009dp  7  20 27 04.42  -18 33 43.6  17.483 0.022  16.068 0.029  15.503 0.025  15.290 0.019  16.505 0.034  15.794 0.030
2009dp  8  20 26 36.24  -18 36 17.5  18.103 0.045  16.482 0.026  15.883 0.029  15.680 0.015  16.964 0.030  16.190 0.028
2009dp  9  20 26 52.35  -18 38 14.1  18.727 0.171  16.804 0.009  16.024 0.034  15.743 0.021  17.365 0.036  16.453 0.035
2009dp 10  20 26 49.51  -18 33 35.2   ---   ---    17.851 0.008  16.503 0.021  15.793 0.014  18.582 0.040  17.296 0.016
2009dp 11  20 26 51.34  -18 36 34.8   ---   ---    18.664 0.135  17.285 0.038  16.009 0.013  19.595 0.071  18.069 0.100
2009dp 12  20 26 52.14  -18 36 29.6  18.829 0.107  16.907 0.026  16.212 0.020  15.995 0.014  17.464 0.050  16.609 0.027
2009dp 13  20 27 02.99  -18 36 07.8  18.197 0.118  16.847 0.037  16.361 0.038  16.196 0.030  17.265 0.044  16.599 0.032
2009dp 14  20 27 08.57  -18 38 59.8   ---   ---    18.560 0.062  17.119 0.049  16.206 0.039  19.371 0.072  17.963 0.029
2009dp 15  20 27 10.50  -18 39 55.0   ---   ---    18.443 0.031  17.030 0.015  16.267 0.015   ---   ---     ---   ---
2009dp 16  20 26 47.55  -18 35 25.3   ---   ---    17.940 0.017  16.735 0.029  16.207 0.015  18.662 0.215  17.398 0.029
2009dp 17  20 27 02.19  -18 40 26.3  18.950 0.061  17.621 0.045  16.755 0.036  16.454 0.016  18.195 0.046  17.209 0.056
2009dp 18  20 26 48.78  -18 38 52.4  18.821 0.202  17.428 0.030  16.762 0.031  16.533 0.013  17.913 0.046  17.124 0.047
2009dp 19  20 26 43.00  -18 33 35.9  18.612 0.079  17.211 0.020  16.728 0.027  16.534 0.017  17.611 0.056  16.985 0.038
2009dp 20  20 26 58.40  -18 38 07.4  18.807 0.346  17.321 0.030  16.799 0.033  16.627 0.023  17.803 0.060  17.064 0.041
2009dp 21  20 26 49.45  -18 34 27.1   ---   ---    18.554 0.031  17.260 0.195  16.668 0.020  19.239 0.089  18.043 0.045
2009dp 22  20 26 44.02  -18 34 35.8   ---   ---    19.277 0.146  17.837 0.052  16.600 0.027  19.942 0.046  18.578 0.064
2009dp 23  20 26 49.22  -18 38 16.4  18.804 0.045  17.483 0.041  16.941 0.021  16.722 0.022  17.897 0.048  17.216 0.015
2009dp 24  20 26 40.35  -18 38 29.7  18.650 0.027  17.402 0.025  16.924 0.040  16.702 0.019  17.751 0.033  17.175 0.029
