60.383 	 2.20817300957e+41 
60.383 	 2.21172914116e+41 
60.384 	 2.25105998285e+41 
60.385 	 2.20111263959e+41 
60.386 	 2.25210928161e+41 
60.386 	 2.25284559703e+41 
60.387 	 2.2402936187e+41 
60.388 	 2.22352643749e+41 
60.389 	 2.21766768568e+41 
60.416 	 2.16974218724e+41 
60.646 	 2.24817893154e+41 
61.36 	 2.24065099337e+41 
61.361 	 2.23236359903e+41 
61.362 	 2.24544068674e+41 
61.362 	 2.24232001007e+41 
61.363 	 2.23398118807e+41 
61.364 	 2.24835442664e+41 
61.365 	 2.1952329906e+41 
61.365 	 2.19689983279e+41 
61.366 	 2.18681429195e+41 
61.367 	 2.23772021713e+41 
61.368 	 2.18647195858e+41 
61.368 	 2.19866833311e+41 
61.369 	 2.21671476029e+41 
61.37 	 2.23971716821e+41 
61.371 	 2.19136441099e+41 
61.371 	 2.19223507455e+41 
61.372 	 2.22210140948e+41 
61.373 	 2.22065721841e+41 
61.374 	 2.19078811499e+41 
61.374 	 2.19155006707e+41 
61.374 	 2.19168431974e+41 
61.375 	 2.244217709e+41 
61.376 	 2.22476337896e+41 
61.377 	 2.18154557944e+41 
61.377 	 2.19712811096e+41 
61.378 	 2.23674443361e+41 
61.379 	 2.24122244738e+41 
61.38 	 2.23667143318e+41 
61.38 	 2.24200473873e+41 
61.381 	 2.22394841248e+41 
61.382 	 2.21168357438e+41 
61.383 	 2.23211215962e+41 
62.526 	 2.21021309158e+41 
62.645 	 2.2757620718e+41 
63.358 	 2.40588947191e+41 
63.359 	 2.38124452373e+41 
63.36 	 2.40271893534e+41 
63.361 	 2.41599755933e+41 
63.361 	 2.41319839703e+41 
63.362 	 2.43015572147e+41 
63.363 	 2.4233439855e+41 
63.364 	 2.43990583729e+41 
63.364 	 2.44009620453e+41 
63.365 	 2.39737912402e+41 
63.366 	 2.41057957372e+41 
63.367 	 2.39607516586e+41 
63.367 	 2.39249939597e+41 
63.368 	 2.44038568633e+41 
63.369 	 2.4336495529e+41 
63.37 	 2.4391465383e+41 
63.37 	 2.43502164508e+41 
63.371 	 2.39791136215e+41 
63.372 	 2.40060952215e+41 
63.372 	 2.40200061451e+41 
63.373 	 2.40573685727e+41 
63.373 	 2.40419001034e+41 
63.374 	 2.37870802955e+41 
63.375 	 2.39923353279e+41 
63.376 	 2.43366370689e+41 
63.376 	 2.44103794417e+41 
63.377 	 2.39317419236e+41 
63.378 	 2.42615850268e+41 
63.379 	 2.4229291641e+41 
63.379 	 2.42226929803e+41 
63.38 	 2.4061137039e+41 
63.381 	 2.39209527387e+41 
63.382 	 2.38804415186e+41 
63.382 	 2.392690629e+41 
63.383 	 2.4134643143e+41 
63.384 	 2.38341206851e+41 
63.39 	 2.39319706389e+41 
63.391 	 2.40186876786e+41 
63.601 	 2.36798747692e+41 
64.302 	 2.30144362295e+41 
64.36 	 2.26417216077e+41 
64.361 	 2.28615830552e+41 
64.362 	 2.33386124751e+41 
64.362 	 2.32560891387e+41 
64.363 	 2.31176887092e+41 
64.364 	 2.32525304315e+41 
64.365 	 2.26982687895e+41 
64.365 	 2.3172934806e+41 
64.366 	 2.33935860017e+41 
64.367 	 2.33093913295e+41 
64.368 	 2.31703372753e+41 
64.368 	 2.32300116941e+41 
64.369 	 2.29285677409e+41 
64.37 	 2.32867729871e+41 
64.371 	 2.32119348657e+41 
64.371 	 2.28932820776e+41 
64.372 	 2.27283691584e+41 
64.373 	 2.32421640179e+41 
64.374 	 2.30114421329e+41 
64.374 	 2.31614540959e+41 
64.375 	 2.284582054e+41 
64.376 	 2.29048066769e+41 
64.377 	 2.3166919572e+41 
64.377 	 2.29675770145e+41 
64.378 	 2.35610385287e+41 
64.379 	 2.27957051576e+41 
64.38 	 2.29752376996e+41 
64.38 	 2.32679916143e+41 
64.381 	 2.29892164384e+41 
64.382 	 2.31111208288e+41 
64.383 	 2.27165649155e+41 
64.383 	 2.31042080112e+41 
64.647 	 2.23038268238e+41 
64.677 	 2.23968277086e+41 
65.365 	 2.23998994455e+41 
65.366 	 2.21789906813e+41 
65.366 	 2.21642373305e+41 
65.367 	 2.2508985844e+41 
65.368 	 2.24060841325e+41 
65.369 	 2.25828615152e+41 
65.369 	 2.25606377579e+41 
65.37 	 2.25656746564e+41 
65.371 	 2.22985096782e+41 
65.372 	 2.21912849936e+41 
65.372 	 2.22607674612e+41 
65.373 	 2.23641486009e+41 
65.374 	 2.26188241702e+41 
65.375 	 2.22864036826e+41 
65.375 	 2.22324859778e+41 
65.376 	 2.22226554693e+41 
65.377 	 2.26676062987e+41 
65.378 	 2.23658901419e+41 
65.378 	 2.2360887537e+41 
65.379 	 2.23673517005e+41 
65.38 	 2.25425931637e+41 
65.381 	 2.26537362791e+41 
65.381 	 2.26756543048e+41 
65.382 	 2.27337743098e+41 
65.383 	 2.2594381871e+41 
65.384 	 2.26736071306e+41 
65.384 	 2.26478050283e+41 
65.385 	 2.23206666661e+41 
65.386 	 2.26698026334e+41 
65.387 	 2.22811108071e+41 
65.493 	 2.26214983989e+41 
65.618 	 2.20693108369e+41 
65.917 	 2.20935547935e+41 
66.367 	 2.24294920921e+41 
66.367 	 2.24780677725e+41 
66.368 	 2.21678373828e+41 
66.369 	 2.18019999029e+41 
66.37 	 2.19834337603e+41 
66.37 	 2.19873663494e+41 
66.371 	 2.24980603677e+41 
66.372 	 2.19244608575e+41 
66.373 	 2.19045318901e+41 
66.373 	 2.19222588766e+41 
66.374 	 2.23021508937e+41 
66.375 	 2.19457296599e+41 
66.376 	 2.21327714739e+41 
66.376 	 2.21527109946e+41 
66.377 	 2.21717474563e+41 
66.378 	 2.19245359258e+41 
66.379 	 2.2357568908e+41 
66.379 	 2.23647109359e+41 
66.38 	 2.19030999852e+41 
66.381 	 2.15550694716e+41 
66.382 	 2.21685029227e+41 
66.382 	 2.20884834408e+41 
66.383 	 2.21152974563e+41 
66.384 	 2.16339998027e+41 
66.385 	 2.1882686745e+41 
66.385 	 2.20489106776e+41 
66.386 	 2.17479726255e+41 
66.387 	 2.20972037662e+41 
66.388 	 2.26718644805e+41 
66.388 	 2.22231908995e+41 
66.808 	 2.21219904786e+41 
67.373 	 2.14371480039e+41 
67.374 	 2.1477950816e+41 
67.376 	 2.1491657963e+41 
67.377 	 2.13503414988e+41 
67.377 	 2.14145239379e+41 
67.379 	 2.14338787754e+41 
67.38 	 2.13572088336e+41 
67.38 	 2.13706318391e+41 
67.381 	 2.13638575569e+41 
67.382 	 2.15873957759e+41 
67.382 	 2.1343099663e+41 
67.383 	 2.17385247067e+41 
67.384 	 2.17540208309e+41 
67.385 	 2.16341015547e+41 
67.385 	 2.17781067988e+41 
67.386 	 2.12665311047e+41 
67.387 	 2.18958733823e+41 
67.388 	 2.17311061269e+41 
67.388 	 2.18237442069e+41 
67.389 	 2.147691581e+41 
67.39 	 2.13528038589e+41 
67.391 	 2.17437058996e+41 
67.602 	 2.14791342053e+41 
67.619 	 2.21543185033e+41 
68.356 	 2.16922958051e+41 
68.357 	 2.1632204551e+41 
68.357 	 2.14105274864e+41 
68.359 	 2.17852896339e+41 
68.361 	 2.17136956856e+41 
68.362 	 2.16097290858e+41 
68.363 	 2.15492004081e+41 
68.363 	 2.16804930133e+41 
68.364 	 2.17061796938e+41 
68.365 	 2.1693342157e+41 
68.366 	 2.17222370278e+41 
68.366 	 2.15828226858e+41 
68.367 	 2.16072448989e+41 
68.369 	 2.15328756357e+41 
68.369 	 2.15620753567e+41 
68.37 	 2.17057574217e+41 
68.372 	 2.15560961126e+41 
68.372 	 2.16969160211e+41 
68.374 	 2.18929140627e+41 
68.375 	 2.18032278172e+41 
68.375 	 2.17486380134e+41 
68.376 	 2.15843356811e+41 
68.377 	 2.16558281951e+41 
68.378 	 2.15641246492e+41 
68.378 	 2.14625676998e+41 
68.379 	 2.16542311819e+41 
68.381 	 2.14446516314e+41 
68.381 	 2.16000900313e+41 
68.382 	 2.16401770664e+41 
68.383 	 2.18192351306e+41 
68.383 	 2.17818448094e+41 
68.601 	 2.0980659058e+41 
69.353 	 2.09044345386e+41 
69.353 	 2.08756145996e+41 
69.354 	 2.11060616522e+41 
69.355 	 2.08363747855e+41 
69.356 	 2.09232423599e+41 
69.356 	 2.09119514913e+41 
69.357 	 2.07892699819e+41 
69.358 	 2.09891058349e+41 
69.359 	 2.0577886235e+41 
69.359 	 2.05328368104e+41 
69.36 	 2.0927365428e+41 
69.361 	 2.11064728755e+41 
69.362 	 2.10223839052e+41 
69.362 	 2.09442023772e+41 
69.363 	 2.07986757852e+41 
69.364 	 2.10300060461e+41 
69.365 	 2.11368242667e+41 
69.365 	 2.11342397145e+41 
69.366 	 2.09274569607e+41 
69.367 	 2.05805012583e+41 
69.368 	 2.07636173354e+41 
69.368 	 2.08389804956e+41 
69.369 	 2.06204498996e+41 
69.37 	 2.05896035004e+41 
69.371 	 2.08374730137e+41 
69.371 	 2.07682196927e+41 
69.372 	 2.05879136801e+41 
69.373 	 2.10035963115e+41 
69.374 	 2.07917300074e+41 
69.374 	 2.07704605557e+41 
69.375 	 2.10303544285e+41 
69.376 	 2.06587273252e+41 
69.377 	 2.07071903438e+41 
69.595 	 2.09096926954e+41 
70.28 	 1.91818874761e+41 
70.351 	 1.98536389912e+41 
70.352 	 2.00105370173e+41 
70.354 	 1.99448851201e+41 
70.357 	 1.9908077838e+41 
70.357 	 1.99091353441e+41 
70.358 	 1.99921965221e+41 
70.359 	 1.99723396832e+41 
70.36 	 1.96729871483e+41 
70.36 	 1.96715247109e+41 
70.363 	 1.99323139093e+41 
70.363 	 1.99298086568e+41 
70.364 	 1.99686573035e+41 
70.365 	 2.00035591073e+41 
70.366 	 1.95287267581e+41 
70.366 	 1.95269366438e+41 
70.367 	 1.99584325463e+41 
70.368 	 1.98662304199e+41 
70.369 	 1.99869590705e+41 
70.369 	 1.99876385098e+41 
70.37 	 1.98409514055e+41 
70.371 	 1.98821765318e+41 
70.372 	 1.96053844228e+41 
70.372 	 1.9606197233e+41 
70.373 	 1.97561636163e+41 
70.374 	 1.97182115567e+41 
70.375 	 1.94585176446e+41 
70.375 	 1.94555281405e+41 
70.376 	 1.97094555182e+41 
70.377 	 1.99772603124e+41 
70.378 	 1.96479757703e+41 
